symbol,side,opened_at,closed_at,entry_price,exit_price,stop_price,take_price,exit_reason,gross_return,net_return,fee_bps,slippage_bps,r_multiple,quantity_fraction,ladder_r,mae_r,mfe_r,bars_to_mfe,bars_held
BTC/USDT,short,2025-07-31T17:15:00+00:00,2025-07-31T22:45:00+00:00,117900.0,112005.0,120847.5,112005.0,takeprofit,0.05,0.0488,10.0,2.0,2.0,1.0,,-0.12166242578456517,2.0,22,22
BTC/USDT,short,2025-07-31T23:15:00+00:00,2025-07-31T23:30:00+00:00,111889.9,114687.1475,114687.1475,106295.405,stoploss,-0.02500000000000011,-0.02620000000000011,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,short,2025-08-01T08:00:00+00:00,2025-08-01T10:45:00+00:00,3657.9,3749.3475,3749.3475,3475.005,stoploss,-0.024999999999999935,-0.026199999999999935,10.0,2.0,-1.0,1.0,,-1.0,0.8498865469258368,3,11
ETH/USDT,short,2025-08-01T14:45:00+00:00,2025-08-01T20:00:00+00:00,3645.49,3736.62725,3736.62725,3463.2155,stoploss,-0.025000000000000064,-0.026200000000000064,10.0,2.0,-1.0,1.0,,-1.0,0.9380357647394405,5,21
BTC/USDT,short,2025-07-31T23:30:00+00:00,2025-08-02T06:00:00+00:00,115987.3,110187.935,118886.9825,110187.935,takeprofit,0.050000000000000044,0.048800000000000045,10.0,2.0,2.000000000000005,1.0,,-0.3492106463380018,2.000000000000005,122,122
ETH/USDT,short,2025-08-02T05:15:00+00:00,2025-08-02T06:00:00+00:00,3699.98,3792.4795,3792.4795,3514.981,stoploss,-0.024999999999999974,-0.026199999999999973,10.0,2.0,-1.0,1.0,,-1.0,1.437629392591313,1,3
ETH/USDT,short,2025-08-02T18:45:00+00:00,2025-08-03T01:45:00+00:00,3572.38,3393.761,3661.6895,3393.761,takeprofit,0.05000000000000004,0.04880000000000004,10.0,2.0,2.000000000000005,1.0,,-0.30926161270637437,2.000000000000005,28,28
ETH/USDT,short,2025-08-03T01:45:00+00:00,2025-08-03T02:00:00+00:00,3095.25,3172.63125,3172.63125,2940.4875,stoploss,-0.02499999999999997,-0.02619999999999997,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,short,2025-08-03T02:00:00+00:00,2025-08-03T02:30:00+00:00,3400.0,3485.0,3485.0,3230.0,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.059882352941178184,1,2
ETH/USDT,short,2025-08-03T02:30:00+00:00,2025-08-03T02:45:00+00:00,3587.9,3408.505,3677.5975,3408.505,takeprofit,0.049999999999999996,0.048799999999999996,10.0,2.0,2.0000000000000053,1.0,,0.0,2.000000000000005,1,1
ETH/USDT,short,2025-08-03T02:45:00+00:00,2025-08-03T03:00:00+00:00,3440.4,3268.38,3526.41,3268.38,takeprofit,0.049999999999999996,0.048799999999999996,10.0,2.0,2.0000000000000053,1.0,,0.0,2.0000000000000053,1,1
ETH/USDT,short,2025-08-03T03:00:00+00:00,2025-08-03T03:15:00+00:00,3440.35,3526.35875,3526.35875,3268.3325,stoploss,-0.02499999999999999,-0.02619999999999999,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,short,2025-08-03T22:45:00+00:00,2025-08-05T07:30:00+00:00,3680.0,3496.0,3772.0,3496.0,takeprofit,0.05,0.0488,10.0,2.0,2.0,1.0,,-0.7608695652173914,2.0,131,131
BTC/USDT,short,2025-08-02T06:15:00+00:00,2025-08-06T01:45:00+00:00,113767.1,116611.2775,116611.2775,108078.745,stoploss,-0.024999999999999918,-0.026199999999999918,10.0,2.0,-1.0,1.0,,-1.0,1.3244953945384978,2,366
ETH/USDT,short,2025-08-05T08:00:00+00:00,2025-08-06T17:00:00+00:00,3603.83,3693.92575,3693.92575,3423.6385,stoploss,-0.024999999999999988,-0.026199999999999987,10.0,2.0,-1.0,1.0,,-1.0,0.6616294331308653,17,132
BTC/USDT,short,2025-08-06T11:00:00+00:00,2025-08-07T10:15:00+00:00,114135.1,116988.4775,116988.4775,108428.345,stoploss,-0.02499999999999989,-0.02619999999999989,10.0,2.0,-1.0,1.0,,-1.0,0.6431325683334973,9,93
ETH/USDT,short,2025-08-07T03:15:00+00:00,2025-08-07T10:15:00+00:00,3669.44,3761.176,3761.176,3485.968,stoploss,-0.024999999999999967,-0.026199999999999966,10.0,2.0,-1.0,1.0,,-1.0,0.7569547396878014,13,28
BTC/USDT,long,2025-08-07T10:30:00+00:00,2025-08-08T02:00:00+00:00,116527.4,113614.215,113614.215,122353.77,stoploss,-0.02499999999999998,-0.02619999999999998,10.0,2.0,-1.0,1.0,,-1.0,0.5054948449892496,1,62
BTC/USDT,short,2025-08-08T02:00:00+00:00,2025-08-08T02:15:00+00:00,116361.6,110543.52,119270.64,110543.52,takeprofit,0.05000000000000001,0.04880000000000001,10.0,2.0,2.000000000000005,1.0,,0.0,2.000000000000005,1,1
ETH/USDT,long,2025-08-08T02:00:00+00:00,2025-08-08T02:15:00+00:00,3779.43,3684.94425,3684.94425,3968.4015,stoploss,-0.024999999999999956,-0.026199999999999956,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
BTC/USDT,short,2025-08-08T03:45:00+00:00,2025-08-08T04:00:00+00:00,115590.8,118480.57,118480.57,109811.26,stoploss,-0.025000000000000036,-0.026200000000000036,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-08T03:45:00+00:00,2025-08-08T04:00:00+00:00,3867.32,3770.637,3770.637,4060.686,stoploss,-0.024999999999999998,-0.026199999999999998,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-08T04:00:00+00:00,2025-08-08T04:15:00+00:00,3870.39,3773.63025,3773.63025,4063.9095,stoploss,-0.024999999999999925,-0.026199999999999925,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-08T04:15:00+00:00,2025-08-08T04:30:00+00:00,3802.26,3707.2035,3707.2035,3992.373,stoploss,-0.025000000000000036,-0.026200000000000036,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-08T04:30:00+00:00,2025-08-08T09:00:00+00:00,3726.9,3913.245,3633.7275,3913.245,takeprofit,0.04999999999999995,0.04879999999999995,10.0,2.0,1.9999999999999953,1.0,,-0.7596662105234925,1.9999999999999951,18,18
BTC/USDT,short,2025-08-08T09:15:00+00:00,2025-08-08T09:30:00+00:00,116402.0,119312.05,119312.05,110581.9,stoploss,-0.025000000000000026,-0.026200000000000025,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-08T10:15:00+00:00,2025-08-08T12:00:00+00:00,3790.0,3695.25,3695.25,3979.5,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.41160949868073876,2,7
ETH/USDT,long,2025-08-08T14:15:00+00:00,2025-08-08T16:00:00+00:00,3792.5,3697.6875,3697.6875,3982.125,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.39551746868820037,2,7
BTC/USDT,short,2025-08-08T09:30:00+00:00,2025-08-08T18:00:00+00:00,116650.0,119566.25,119566.25,110817.5,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.49687098156879556,7,34
ETH/USDT,long,2025-08-08T17:00:00+00:00,2025-08-09T01:30:00+00:00,3775.49,3681.10275,3681.10275,3964.2645,stoploss,-0.02499999999999994,-0.02619999999999994,10.0,2.0,-1.0,1.0,,-1.0,1.3191400321547722,5,34
ETH/USDT,long,2025-08-09T05:15:00+00:00,2025-08-09T05:30:00+00:00,3900.0,3802.5,3802.5,4095.0,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-09T05:30:00+00:00,2025-08-09T05:45:00+00:00,3950.0,3851.25,3851.25,4147.5,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-09T05:45:00+00:00,2025-08-09T06:00:00+00:00,3949.9,3851.1525,3851.1525,4147.395,stoploss,-0.024999999999999984,-0.026199999999999984,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-09T06:00:00+00:00,2025-08-09T06:15:00+00:00,3949.8,3851.055,3851.055,4147.29,stoploss,-0.025000000000000085,-0.026200000000000084,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-09T06:15:00+00:00,2025-08-09T06:30:00+00:00,3949.8,3851.055,3851.055,4147.29,stoploss,-0.025000000000000085,-0.026200000000000084,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-09T06:30:00+00:00,2025-08-10T03:00:00+00:00,3815.27,4006.0335,3719.88825,4006.0335,takeprofit,0.05,0.0488,10.0,2.0,2.0,1.0,,-0.7880962553108961,2.0,82,82
ETH/USDT,long,2025-08-10T10:00:00+00:00,2025-08-10T10:15:00+00:00,4093.98,3991.6305,3991.6305,4298.679,stoploss,-0.024999999999999953,-0.026199999999999952,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-10T10:15:00+00:00,2025-08-10T10:30:00+00:00,4052.99,3951.66525,3951.66525,4255.6395,stoploss,-0.024999999999999942,-0.026199999999999942,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-10T10:30:00+00:00,2025-08-10T10:45:00+00:00,4052.99,3951.66525,3951.66525,4255.6395,stoploss,-0.024999999999999942,-0.026199999999999942,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-10T10:45:00+00:00,2025-08-10T11:00:00+00:00,4050.0,3948.75,3948.75,4252.5,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-10T11:00:00+00:00,2025-08-10T11:15:00+00:00,4040.0,3939.0,3939.0,4242.0,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-11T05:00:00+00:00,2025-08-11T05:15:00+00:00,4119.89,4016.89275,4016.89275,4325.8845,stoploss,-0.02500000000000008,-0.02620000000000008,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
BTC/USDT,long,2025-08-10T03:15:00+00:00,2025-08-11T07:00:00+00:00,118310.4,124225.92,115352.64,124225.92,takeprofit,0.05000000000000004,0.04880000000000004,10.0,2.0,2.000000000000005,1.0,,-0.4092286054311358,2.000000000000005,111,111
ETH/USDT,long,2025-08-12T20:30:00+00:00,2025-08-12T21:15:00+00:00,4311.04,4526.592,4203.264,4526.592,takeprofit,0.049999999999999926,0.04879999999999993,10.0,2.0,2.0,1.0,,-0.9116129750593838,2.0,3,3
ETH/USDT,long,2025-08-12T21:15:00+00:00,2025-08-12T21:30:00+00:00,4589.11,4474.38225,4474.38225,4818.5655,stoploss,-0.025000000000000005,-0.026200000000000005,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-12T21:30:00+00:00,2025-08-12T21:45:00+00:00,4582.2,4467.645,4467.645,4811.31,stoploss,-0.024999999999999866,-0.026199999999999866,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-12T21:45:00+00:00,2025-08-12T22:00:00+00:00,4578.07,4463.61825,4463.61825,4806.9735,stoploss,-0.024999999999999842,-0.02619999999999984,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-12T22:00:00+00:00,2025-08-12T22:30:00+00:00,4494.25,4381.89375,4381.89375,4718.9625,stoploss,-0.02499999999999996,-0.02619999999999996,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,2
ETH/USDT,long,2025-08-12T22:30:00+00:00,2025-08-12T23:45:00+00:00,4271.78,4485.369,4164.9855,4485.369,takeprofit,0.04999999999999999,0.04879999999999999,10.0,2.0,2.0,1.0,,-0.3969305535397369,2.0,5,5
BTC/USDT,long,2025-08-12T07:30:00+00:00,2025-08-13T00:45:00+00:00,118909.4,115936.665,115936.665,124854.87,stoploss,-0.025000000000000005,-0.026200000000000005,10.0,2.0,-1.0,1.0,,-1.0,1.3760392365952583,57,69
ETH/USDT,long,2025-08-13T00:30:00+00:00,2025-08-13T00:45:00+00:00,4618.85,4503.37875,4503.37875,4849.7925,stoploss,-0.02500000000000011,-0.02620000000000011,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T00:45:00+00:00,2025-08-13T01:00:00+00:00,4615.84,4500.444,4500.444,4846.632,stoploss,-0.024999999999999942,-0.026199999999999942,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T01:00:00+00:00,2025-08-13T01:30:00+00:00,4592.9,4478.0775,4478.0775,4822.545,stoploss,-0.024999999999999852,-0.026199999999999852,10.0,2.0,-1.0,1.0,,-1.0,0.0012192732260691787,1,2
ETH/USDT,long,2025-08-13T01:30:00+00:00,2025-08-13T01:45:00+00:00,4551.39,4437.60525,4437.60525,4778.9595,stoploss,-0.025000000000000154,-0.026200000000000154,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T01:45:00+00:00,2025-08-13T02:00:00+00:00,4544.22,4430.6145,4430.6145,4771.431,stoploss,-0.025000000000000126,-0.026200000000000126,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T04:30:00+00:00,2025-08-13T05:00:00+00:00,4588.0,4473.3,4473.3,4817.4,stoploss,-0.02499999999999996,-0.02619999999999996,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,2
ETH/USDT,long,2025-08-13T05:00:00+00:00,2025-08-13T05:15:00+00:00,4200.0,4410.0,4095.0,4410.0,takeprofit,0.05,0.0488,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
ETH/USDT,long,2025-08-13T05:15:00+00:00,2025-08-13T05:30:00+00:00,4599.9,4484.9025,4484.9025,4829.895,stoploss,-0.02499999999999989,-0.02619999999999989,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T05:30:00+00:00,2025-08-13T06:00:00+00:00,4206.62,4416.951,4101.4545,4416.951,takeprofit,0.05000000000000003,0.04880000000000003,10.0,2.0,2.0,1.0,,-0.0017115879257008327,2.0,2,2
ETH/USDT,long,2025-08-13T09:00:00+00:00,2025-08-13T09:45:00+00:00,4226.74,4438.077,4121.0715,4438.077,takeprofit,0.05000000000000011,0.04880000000000011,10.0,2.0,2.0000000000000084,1.0,,-0.12586532410321155,2.0000000000000084,3,3
ETH/USDT,long,2025-08-13T10:15:00+00:00,2025-08-13T10:30:00+00:00,4300.1,4515.105,4192.5975,4515.105,takeprofit,0.04999999999999981,0.04879999999999981,10.0,2.0,1.9999999999999831,1.0,,0.0,1.9999999999999831,1,1
ETH/USDT,long,2025-08-13T10:30:00+00:00,2025-08-13T10:45:00+00:00,4580.8,4466.28,4466.28,4809.84,stoploss,-0.025000000000000095,-0.026200000000000095,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T10:45:00+00:00,2025-08-13T11:00:00+00:00,4343.2,4560.36,4234.62,4560.36,takeprofit,0.04999999999999997,0.04879999999999997,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
ETH/USDT,long,2025-08-13T11:00:00+00:00,2025-08-13T11:15:00+00:00,4300.38,4515.399,4192.8705,4515.399,takeprofit,0.05000000000000005,0.04880000000000005,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
ETH/USDT,long,2025-08-13T11:15:00+00:00,2025-08-13T11:30:00+00:00,4301.95,4517.0475,4194.40125,4517.0475,takeprofit,0.04999999999999997,0.04879999999999997,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
ETH/USDT,long,2025-08-13T11:30:00+00:00,2025-08-13T11:45:00+00:00,4344.49,4561.7145,4235.87775,4561.7145,takeprofit,0.050000000000000065,0.048800000000000066,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
ETH/USDT,long,2025-08-13T11:45:00+00:00,2025-08-13T12:00:00+00:00,4328.29,4544.7045,4220.08275,4544.7045,takeprofit,0.04999999999999997,0.04879999999999997,10.0,2.0,1.9999999999999918,1.0,,0.0,1.9999999999999916,1,1
ETH/USDT,long,2025-08-13T12:00:00+00:00,2025-08-13T14:30:00+00:00,4391.29,4610.8545,4281.50775,4610.8545,takeprofit,0.05000000000000009,0.04880000000000009,10.0,2.0,2.0,1.0,,-0.831555192210032,2.0,10,10
ETH/USDT,long,2025-08-13T14:30:00+00:00,2025-08-13T14:45:00+00:00,4438.92,4327.947,4327.947,4660.866,stoploss,-0.02499999999999999,-0.02619999999999999,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T14:45:00+00:00,2025-08-13T15:00:00+00:00,4465.24,4353.609,4353.609,4688.502,stoploss,-0.024999999999999866,-0.026199999999999866,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T15:15:00+00:00,2025-08-13T15:30:00+00:00,4532.31,4419.00225,4419.00225,4758.9255,stoploss,-0.025000000000000185,-0.026200000000000185,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T16:00:00+00:00,2025-08-13T16:15:00+00:00,4445.11,4333.98225,4333.98225,4667.3655,stoploss,-0.02499999999999992,-0.02619999999999992,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T16:15:00+00:00,2025-08-13T16:30:00+00:00,4597.97,4483.02075,4483.02075,4827.8685,stoploss,-0.025000000000000123,-0.026200000000000122,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T16:30:00+00:00,2025-08-13T17:15:00+00:00,4498.84,4386.369,4386.369,4723.782,stoploss,-0.025000000000000102,-0.0262000000000001,10.0,2.0,-1.0,1.0,,-1.0,1.7796587564794395,1,3
ETH/USDT,long,2025-08-13T17:15:00+00:00,2025-08-13T17:30:00+00:00,4332.0,4548.6,4223.7,4548.6,takeprofit,0.050000000000000086,0.048800000000000086,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
ETH/USDT,long,2025-08-13T18:45:00+00:00,2025-08-13T19:00:00+00:00,4693.99,4576.64025,4576.64025,4928.6895,stoploss,-0.024999999999999873,-0.026199999999999873,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T19:15:00+00:00,2025-08-13T19:30:00+00:00,4621.05,4505.52375,4505.52375,4852.1025,stoploss,-0.024999999999999977,-0.026199999999999977,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T19:30:00+00:00,2025-08-13T19:45:00+00:00,4527.4,4414.215,4414.215,4753.77,stoploss,-0.02499999999999989,-0.02619999999999989,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T19:45:00+00:00,2025-08-13T20:00:00+00:00,4690.0,4572.75,4572.75,4924.5,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T20:00:00+00:00,2025-08-13T21:00:00+00:00,4455.67,4344.27825,4344.27825,4678.4535,stoploss,-0.02499999999999995,-0.02619999999999995,10.0,2.0,-1.0,1.0,,-1.0,1.7084748197240809,1,4
ETH/USDT,long,2025-08-13T21:15:00+00:00,2025-08-13T21:30:00+00:00,4693.0,4575.675,4575.675,4927.65,stoploss,-0.02499999999999996,-0.02619999999999996,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T21:30:00+00:00,2025-08-13T21:45:00+00:00,4617.2,4501.77,4501.77,4848.06,stoploss,-0.024999999999999866,-0.026199999999999866,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T21:45:00+00:00,2025-08-13T22:00:00+00:00,4686.54,4569.3765,4569.3765,4920.867,stoploss,-0.02499999999999993,-0.026199999999999928,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T22:00:00+00:00,2025-08-13T22:15:00+00:00,4689.2,4571.97,4571.97,4923.66,stoploss,-0.024999999999999908,-0.026199999999999907,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T22:15:00+00:00,2025-08-13T22:30:00+00:00,4692.89,4575.56775,4575.56775,4927.5345,stoploss,-0.025000000000000033,-0.026200000000000032,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T22:30:00+00:00,2025-08-13T22:45:00+00:00,4693.99,4576.64025,4576.64025,4928.6895,stoploss,-0.024999999999999873,-0.026199999999999873,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-13T22:45:00+00:00,2025-08-13T23:45:00+00:00,4693.89,4576.54275,4576.54275,4928.5845,stoploss,-0.02500000000000015,-0.02620000000000015,10.0,2.0,-1.0,1.0,,-1.0,0.0008521716529313955,1,4
ETH/USDT,long,2025-08-14T03:30:00+00:00,2025-08-14T03:45:00+00:00,4680.0,4563.0,4563.0,4914.0,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-14T03:45:00+00:00,2025-08-14T04:00:00+00:00,4612.0,4496.7,4496.7,4842.6,stoploss,-0.02500000000000004,-0.02620000000000004,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
BTC/USDT,long,2025-08-13T13:45:00+00:00,2025-08-14T04:15:00+00:00,121706.1,118663.4475,118663.4475,127791.405,stoploss,-0.025000000000000088,-0.026200000000000088,10.0,2.0,-1.0,1.0,,-1.0,1.0825751544088529,42,58
ETH/USDT,long,2025-08-14T05:00:00+00:00,2025-08-14T05:15:00+00:00,4668.67,4551.95325,4551.95325,4902.1035,stoploss,-0.025000000000000105,-0.026200000000000105,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-14T05:15:00+00:00,2025-08-14T05:30:00+00:00,4668.8,4552.08,4552.08,4902.24,stoploss,-0.025000000000000053,-0.026200000000000053,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-14T05:30:00+00:00,2025-08-14T05:45:00+00:00,4674.81,4557.93975,4557.93975,4908.5505,stoploss,-0.02500000000000018,-0.026200000000000178,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-14T05:45:00+00:00,2025-08-14T06:15:00+00:00,4674.78,4557.9105,4557.9105,4908.519,stoploss,-0.024999999999999956,-0.026199999999999956,10.0,2.0,-1.0,1.0,,-1.0,0.0018824415266622606,1,2
ETH/USDT,long,2025-08-14T06:15:00+00:00,2025-08-14T06:30:00+00:00,4663.75,4547.15625,4547.15625,4896.9375,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-14T06:30:00+00:00,2025-08-14T06:45:00+00:00,4670.0,4553.25,4553.25,4903.5,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-14T06:45:00+00:00,2025-08-14T07:00:00+00:00,4669.99,4553.24025,4553.24025,4903.4895,stoploss,-0.02499999999999999,-0.02619999999999999,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-14T08:30:00+00:00,2025-08-14T08:45:00+00:00,4668.12,4551.417,4551.417,4901.526,stoploss,-0.024999999999999897,-0.026199999999999897,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-14T09:00:00+00:00,2025-08-14T09:45:00+00:00,4669.31,4552.57725,4552.57725,4902.7755,stoploss,-0.025000000000000026,-0.026200000000000025,10.0,2.0,-1.0,1.0,,-1.0,0.014134850759530932,2,3
ETH/USDT,long,2025-08-14T09:45:00+00:00,2025-08-14T10:00:00+00:00,4657.31,4540.87725,4540.87725,4890.1755,stoploss,-0.025000000000000182,-0.02620000000000018,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
BTC/USDT,long,2025-08-14T09:30:00+00:00,2025-08-14T12:30:00+00:00,121552.3,118513.4925,118513.4925,127629.915,stoploss,-0.02500000000000008,-0.02620000000000008,10.0,2.0,-1.0,1.0,,-1.0,0.10224405461681797,1,12
ETH/USDT,long,2025-08-14T16:00:00+00:00,2025-08-15T02:45:00+00:00,4498.9,4386.4275,4386.4275,4723.845,stoploss,-0.02499999999999997,-0.02619999999999997,10.0,2.0,-1.0,1.0,,-1.0,0.9300051123608037,39,43
ETH/USDT,long,2025-08-15T04:15:00+00:00,2025-08-15T10:30:00+00:00,4421.12,4642.176,4310.592,4642.176,takeprofit,0.050000000000000114,0.048800000000000114,10.0,2.0,2.0,1.0,,-0.643366386797911,2.0,25,25
ETH/USDT,long,2025-08-15T10:30:00+00:00,2025-08-15T11:00:00+00:00,4633.38,4517.5455,4517.5455,4865.049,stoploss,-0.024999999999999984,-0.026199999999999984,10.0,2.0,-1.0,1.0,,-1.0,0.09919324553565464,1,2
ETH/USDT,long,2025-08-15T11:00:00+00:00,2025-08-15T11:15:00+00:00,4629.3,4513.5675,4513.5675,4860.765,stoploss,-0.025000000000000015,-0.026200000000000015,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-15T11:15:00+00:00,2025-08-15T11:30:00+00:00,4632.83,4517.00925,4517.00925,4864.4715,stoploss,-0.02499999999999997,-0.02619999999999997,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-15T11:30:00+00:00,2025-08-15T11:45:00+00:00,4635.01,4519.13475,4519.13475,4866.7605,stoploss,-0.02500000000000001,-0.026200000000000008,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-15T11:45:00+00:00,2025-08-15T12:00:00+00:00,4631.64,4515.849,4515.849,4863.222,stoploss,-0.025000000000000036,-0.026200000000000036,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-16T01:30:00+00:00,2025-08-16T01:45:00+00:00,4625.9,4510.2525,4510.2525,4857.195,stoploss,-0.02500000000000001,-0.026200000000000008,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-16T01:45:00+00:00,2025-08-16T02:00:00+00:00,4615.77,4500.37575,4500.37575,4846.5585,stoploss,-0.02500000000000006,-0.02620000000000006,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-16T02:00:00+00:00,2025-08-16T02:15:00+00:00,4607.54,4492.3515,4492.3515,4837.917,stoploss,-0.025000000000000043,-0.026200000000000043,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-16T02:15:00+00:00,2025-08-16T02:30:00+00:00,4605.46,4490.3235,4490.3235,4835.733,stoploss,-0.024999999999999915,-0.026199999999999914,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2025-08-16T02:30:00+00:00,2025-08-16T02:45:00+00:00,4570.82,4456.5495,4456.5495,4799.361,stoploss,-0.02499999999999992,-0.02619999999999992,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
